시점,월별,가해자법규위반,사고건수,사망자수,부상자수
2016,12월,과속,31,8,53
2016,12월,앞지르기방법위반,4,0,4
2016,12월,앞지르기방법위반,2,0,2
2016,12월,앞지르기금지위반,16,0,28
2016,12월,앞지르기금지위반,3,0,6
2016,12월,중앙선침범,502,16,869
2016,12월,중앙선침범,381,13,618
2016,12월,신호위반,1142,11,1813
2016,12월,신호위반,1075,19,1862
2016,12월,안전거리미확보,1086,3,1877
2016,12월,안전거리미확보,768,4,1376
2016,12월,일시정지위반,29,0,36
2016,12월,일시정지위반,14,0,21
2016,12월,부당한회전,52,2,82
2016,12월,부당한회전,53,1,70
2016,12월,기타,211,3,250
2016,12월,기타,131,0,145
2017,전체,과로,2,0,5
2017,전체,우선권양보불이행,9,0,14
2017,전체,우선권양보불이행,1,0,2
2017,전체,진로양보불이행,32,0,52
2017,전체,진로양보불이행,10,0,16
2017,전체,안전운전불이행,68855,1358,97665
2017,전체,안전운전불이행,52467,1533,74635
2017,전체,교차로운행방법위반,9286,57,14686
2017,전체,교차로운행방법위반,4943,9,8078
2017,전체,보행자보호의무위반,4333,77,4471
2017,전체,보행자보호의무위반,3183,81,3426
2017,전체,차로위반진로변경,2367,5,3663
2017,전체,차로위반진로변경,1546,5,2476
2017,전체,직진우회전진행방해,4514,36,7618
2017,전체,직진우회전진행방해,2093,5,3442
2017,전체,철길건널목통과방법,3,1,3
2017,전체,긴급차피양의무위반,1,0,2
2017,전체,긴급차피양의무위반,1,0,2
2017,전체,과속,352,63,767
2017,전체,과속,487,143,796
2017,전체,앞지르기방법위반,85,2,112
2017,전체,앞지르기방법위반,26,1,31
2017,전체,앞지르기금지위반,282,9,414
2017,전체,앞지르기금지위반,93,1,146
2017,전체,중앙선침범,5997,200,10347
2017,전체,중앙선침범,4187,138,6925
2017,전체,신호위반,12761,176,20404
2017,전체,신호위반,11597,141,19688
2017,전체,안전거리미확보,12469,43,21473
2017,전체,안전거리미확보,7584,33,13068
2017,전체,일시정지위반,327,2,544
2017,전체,일시정지위반,164,0,263
2017,전체,부당한회전,877,18,1196
2017,전체,부당한회전,585,5,812
2017,전체,기타,3007,28,3485
2017,전체,기타,1796,14,2074
2017,전체,정비불량,10,1,25
2017,전체,정비불량,3,0,3
2017,1월,우선권양보불이행,1,0,1
2017,1월,진로양보불이행,3,0,7
2017,1월,안전운전불이행,5058,113,7369
2017,1월,안전운전불이행,4460,126,6581
2017,1월,교차로운행방법위반,654,3,1050
2017,1월,교차로운행방법위반,384,0,628
2017,1월,보행자보호의무위반,352,10,352
2017,1월,보행자보호의무위반,294,15,305
2017,1월,차로위반진로변경,157,1,234
2017,1월,차로위반진로변경,130,0,207
2017,1월,직진우회전진행방해,312,1,535
2017,1월,직진우회전진행방해,174,2,300
2017,1월,과속,27,11,61
2017,1월,과속,28,8,51
2017,1월,앞지르기방법위반,1,0,2
2017,1월,앞지르기금지위반,17,1,25
2017,1월,앞지르기금지위반,5,0,5
2017,1월,중앙선침범,481,17,898
2017,1월,중앙선침범,381,10,675
2017,1월,신호위반,1049,20,1735
2017,1월,신호위반,932,6,1614
2017,1월,안전거리미확보,991,4,1780
2017,1월,안전거리미확보,651,2,1154
2017,1월,일시정지위반,19,0,23
2017,1월,일시정지위반,16,0,27
2017,1월,부당한회전,68,0,94
2017,1월,부당한회전,35,0,47
2017,1월,기타,165,2,205
2017,1월,기타,125,1,134
2017,2월,우선권양보불이행,1,0,1
2017,2월,진로양보불이행,1,0,1
2017,2월,안전운전불이행,4418,84,6237
2017,2월,안전운전불이행,3773,109,5565
2017,2월,교차로운행방법위반,607,5,991
2017,2월,교차로운행방법위반,351,1,578
2017,2월,보행자보호의무위반,319,5,332
2017,2월,보행자보호의무위반,253,3,276
2017,2월,차로위반진로변경,158,0,238
2017,2월,차로위반진로변경,109,0,179
2017,2월,직진우회전진행방해,296,3,543
2017,2월,직진우회전진행방해,150,0,220
2017,2월,과속,23,5,79
2017,2월,과속,39,11,53
2017,2월,앞지르기방법위반,4,1,5
2017,2월,앞지르기방법위반,3,1,3
2017,2월,앞지르기금지위반,16,1,20
2017,2월,앞지르기금지위반,7,1,9
2017,2월,중앙선침범,357,10,610
2017,2월,중앙선침범,313,11,533
2017,2월,신호위반,912,7,1446
2017,2월,신호위반,886,10,1491
2017,2월,안전거리미확보,836,1,1418
2017,2월,안전거리미확보,547,3,902
2017,2월,일시정지위반,25,0,34
2017,2월,일시정지위반,17,0,27
2017,2월,부당한회전,58,4,87
2017,2월,부당한회전,47,0,78
2017,2월,기타,188,3,219
2017,2월,기타,118,1,148
2017,3월,우선권양보불이행,1,0,1
2017,3월,안전운전불이행,5246,72,7208
2017,3월,안전운전불이행,4117,119,5763
2017,3월,교차로운행방법위반,714,2,1122
2017,3월,교차로운행방법위반,410,1,671
2017,3월,보행자보호의무위반,310,2,329
2017,3월,보행자보호의무위반,274,6,298
2017,3월,차로위반진로변경,183,2,285
2017,3월,차로위반진로변경,113,1,176
2017,3월,직진우회전진행방해,374,2,630
2017,3월,직진우회전진행방해,185,2,290
2017,3월,과속,39,4,90
2017,3월,과속,46,12,75
2017,3월,앞지르기방법위반,8,1,9
2017,3월,앞지르기방법위반,4,0,4
2017,3월,앞지르기금지위반,36,2,53
2017,3월,앞지르기금지위반,6,0,6
2017,3월,중앙선침범,464,15,760
2017,3월,중앙선침범,347,8,558
2017,3월,신호위반,1042,15,1683
2017,3월,신호위반,969,11,1661
2017,3월,안전거리미확보,1000,7,1678
2017,3월,안전거리미확보,613,8,1033
2017,3월,일시정지위반,24,0,36
2017,3월,일시정지위반,20,0,28
2017,3월,부당한회전,65,0,83
2017,3월,부당한회전,57,0,80
2017,3월,기타,240,2,281
2017,3월,기타,139,0,153
2017,3월,정비불량,1,1,2
2017,4월,과로,1,0,4
2017,4월,우선권양보불이행,2,0,5
2017,4월,진로양보불이행,2,0,2
2017,4월,안전운전불이행,5824,96,8149
2017,4월,안전운전불이행,4126,104,5844
2017,4월,교차로운행방법위반,755,5,1222
2017,4월,교차로운행방법위반,412,0,704
2017,4월,보행자보호의무위반,367,3,376
2017,4월,보행자보호의무위반,265,5,292
2017,4월,차로위반진로변경,213,1,338
2017,4월,차로위반진로변경,123,0,205
2017,4월,직진우회전진행방해,366,4,640
2017,4월,직진우회전진행방해,157,1,262
2017,4월,과속,27,5,48
2017,4월,과속,46,9,75
2017,4월,앞지르기방법위반,8,0,11
2017,4월,앞지르기방법위반,2,0,2
2017,4월,앞지르기금지위반,18,1,27
2017,4월,앞지르기금지위반,5,0,11
2017,4월,중앙선침범,507,17,901
2017,4월,중앙선침범,328,11,512
2017,4월,신호위반,1010,11,1607
2017,4월,신호위반,921,11,1571
2017,4월,안전거리미확보,1077,3,1949
2017,4월,안전거리미확보,586,4,1066
2017,4월,일시정지위반,27,0,42
2017,4월,일시정지위반,11,0,22
2017,4월,부당한회전,66,0,88
2017,4월,부당한회전,53,0,77
2017,4월,기타,262,1,301
2017,4월,기타,149,1,176
2017,4월,정비불량,1,0,1
2017,5월,진로양보불이행,1,0,3
2017,5월,안전운전불이행,6242,131,8766
2017,5월,안전운전불이행,4210,128,5852
2017,5월,교차로운행방법위반,811,7,1289
2017,5월,교차로운행방법위반,433,0,677
2017,5월,보행자보호의무위반,358,4,378
2017,5월,보행자보호의무위반,213,6,229
2017,5월,차로위반진로변경,203,0,318
2017,5월,차로위반진로변경,111,0,170
2017,5월,직진우회전진행방해,437,8,715
2017,5월,직진우회전진행방해,178,0,302
2017,5월,긴급차피양의무위반,1,0,2
2017,5월,과속,42,2,99
2017,5월,과속,44,12,64
2017,5월,앞지르기방법위반,15,0,25
2017,5월,앞지르기방법위반,2,0,2
2017,5월,앞지르기금지위반,25,0,37
2017,5월,앞지르기금지위반,14,0,27
2017,5월,중앙선침범,526,17,898
2017,5월,중앙선침범,313,8,512
2017,5월,신호위반,1109,17,1741
2017,5월,신호위반,898,15,1497
2017,5월,안전거리미확보,1064,6,1776
2017,5월,안전거리미확보,596,1,1063
2017,5월,일시정지위반,22,0,33
2017,5월,일시정지위반,10,0,15
2017,5월,부당한회전,87,0,129
2017,5월,부당한회전,51,2,75
2017,5월,기타,281,1,330
2017,5월,기타,203,1,239
2017,5월,정비불량,2,0,5
2017,6월,우선권양보불이행,1,0,1
2017,6월,진로양보불이행,5,0,6
2017,6월,진로양보불이행,1,0,1
2017,6월,안전운전불이행,5939,109,8381
2017,6월,안전운전불이행,4161,101,5775
2017,6월,교차로운행방법위반,791,3,1207
2017,6월,교차로운행방법위반,423,1,670
2017,6월,보행자보호의무위반,393,5,411
2017,6월,보행자보호의무위반,218,4,233
2017,6월,차로위반진로변경,208,0,312
2017,6월,차로위반진로변경,120,0,203
2017,6월,직진우회전진행방해,422,3,695
2017,6월,직진우회전진행방해,188,0,303
2017,6월,과속,37,10,87
2017,6월,과속,34,13,62
2017,6월,앞지르기방법위반,8,0,8
2017,6월,앞지르기방법위반,3,0,3
2017,6월,앞지르기금지위반,28,0,37
2017,6월,앞지르기금지위반,10,0,13
2017,6월,중앙선침범,508,20,818
2017,6월,중앙선침범,304,14,475
2017,6월,신호위반,1016,13,1605
2017,6월,신호위반,937,10,1632
2017,6월,안전거리미확보,1099,2,1839
2017,6월,안전거리미확보,600,0,977
2017,6월,일시정지위반,28,0,45
2017,6월,일시정지위반,13,0,23
2017,6월,부당한회전,71,4,85
2017,6월,부당한회전,58,0,72
2017,6월,기타,272,2,299
2017,6월,기타,151,1,176
2017,7월,진로양보불이행,7,0,14
2017,7월,진로양보불이행,4,0,9
2017,7월,안전운전불이행,5754,107,8233
2017,7월,안전운전불이행,4384,136,6204
2017,7월,교차로운행방법위반,810,2,1362
2017,7월,교차로운행방법위반,397,1,652
2017,7월,보행자보호의무위반,337,9,341
2017,7월,보행자보호의무위반,239,2,260
2017,7월,차로위반진로변경,177,0,252
2017,7월,차로위반진로변경,145,2,225
2017,7월,직진우회전진행방해,416,2,705
2017,7월,직진우회전진행방해,191,0,332
2017,7월,철길건널목통과방법,1,1,0
2017,7월,과속,30,5,75
2017,7월,과속,48,17,84
2017,7월,앞지르기방법위반,9,0,11
2017,7월,앞지르기방법위반,1,0,2
2017,7월,앞지르기금지위반,26,1,35
2017,7월,앞지르기금지위반,11,0,13
2017,7월,중앙선침범,515,16,925
2017,7월,중앙선침범,372,15,617
2017,7월,신호위반,993,16,1675
2017,7월,신호위반,975,10,1679
2017,7월,안전거리미확보,1047,3,1829
2017,7월,안전거리미확보,666,2,1088
2017,7월,일시정지위반,30,0,54
2017,7월,일시정지위반,10,0,24
2017,7월,부당한회전,69,3,96
2017,7월,부당한회전,43,2,52
2017,7월,기타,270,5,302
2017,7월,기타,177,0,204
2017,7월,정비불량,4,0,8
2017,8월,과로,1,0,1
2017,8월,진로양보불이행,5,0,5
2017,8월,안전운전불이행,5959,132,8675
2017,8월,안전운전불이행,4494,116,6376
2017,8월,교차로운행방법위반,815,7,1284
2017,8월,교차로운행방법위반,435,0,773
2017,8월,보행자보호의무위반,338,3,348
2017,8월,보행자보호의무위반,251,4,273
2017,8월,차로위반진로변경,202,0,294
2017,8월,차로위반진로변경,110,0,176
2017,8월,직진우회전진행방해,389,0,614
2017,8월,직진우회전진행방해,192,0,316
2017,8월,긴급차피양의무위반,1,0,2
2017,8월,과속,23,5,47
2017,8월,과속,36,11,52
2017,8월,앞지르기방법위반,11,0,12
2017,8월,앞지르기금지위반,19,0,36
2017,8월,앞지르기금지위반,10,0,16
2017,8월,중앙선침범,527,18,964
2017,8월,중앙선침범,318,14,499
2017,8월,신호위반,1080,15,1726
2017,8월,신호위반,1008,16,1693
2017,8월,안전거리미확보,1158,3,2018
2017,8월,안전거리미확보,659,3,1157
2017,8월,일시정지위반,30,0,58
2017,8월,일시정지위반,15,0,28
2017,8월,부당한회전,90,2,131
2017,8월,부당한회전,50,1,72
2017,8월,기타,288,3,323
2017,8월,기타,168,0,193
2017,9월,우선권양보불이행,1,0,2
2017,9월,진로양보불이행,3,0,7
2017,9월,진로양보불이행,2,0,2
2017,9월,안전운전불이행,6677,131,9490
2017,9월,안전운전불이행,4615,154,6341
2017,9월,교차로운행방법위반,908,6,1433
2017,9월,교차로운행방법위반,447,0,716
2017,9월,보행자보호의무위반,373,4,393
2017,9월,보행자보호의무위반,279,9,295
2017,9월,차로위반진로변경,217,1,349
2017,9월,차로위반진로변경,142,1,207
2017,9월,직진우회전진행방해,380,6,658
2017,9월,직진우회전진행방해,178,0,312
2017,9월,과속,33,4,54
2017,9월,과속,53,16,105
2017,9월,앞지르기방법위반,3,0,4
2017,9월,앞지르기방법위반,2,0,3
2017,9월,앞지르기금지위반,26,2,39
2017,9월,앞지르기금지위반,8,0,12
2017,9월,중앙선침범,552,22,924
2017,9월,중앙선침범,392,12,635
2017,9월,신호위반,1176,23,1802
2017,9월,신호위반,1049,18,1718
2017,9월,안전거리미확보,1111,4,1987
2017,9월,안전거리미확보,631,2,1078
2017,9월,일시정지위반,37,0,69
2017,9월,일시정지위반,7,0,10
2017,9월,부당한회전,74,0,100
2017,9월,부당한회전,57,0,78
2017,9월,기타,280,2,332
2017,9월,기타,176,2,207
2017,9월,정비불량,2,0,9
2017,10월,우선권양보불이행,1,0,1
2017,10월,우선권양보불이행,1,0,2
2017,10월,진로양보불이행,2,0,2
2017,10월,진로양보불이행,1,0,1
2017,10월,안전운전불이행,5997,135,8695
2017,10월,안전운전불이행,4742,164,6794
2017,10월,교차로운행방법위반,785,5,1253
2017,10월,교차로운행방법위반,394,1,627
2017,10월,보행자보호의무위반,344,11,353
2017,10월,보행자보호의무위반,273,11,294
2017,10월,차로위반진로변경,239,0,396
2017,10월,차로위반진로변경,132,1,217
2017,10월,직진우회전진행방해,370,3,633
2017,10월,직진우회전진행방해,162,0,284
2017,10월,과속,20,2,43
2017,10월,과속,48,15,61
2017,10월,앞지르기방법위반,8,0,10
2017,10월,앞지르기방법위반,3,0,5
2017,10월,앞지르기금지위반,21,0,35
2017,10월,앞지르기금지위반,6,0,6
2017,10월,중앙선침범,528,22,892
2017,10월,중앙선침범,374,11,669
2017,10월,신호위반,1134,13,1880
2017,10월,신호위반,996,15,1739
2017,10월,안전거리미확보,1039,4,1807
2017,10월,안전거리미확보,671,2,1268
2017,10월,일시정지위반,27,1,55
2017,10월,일시정지위반,14,0,18
2017,10월,부당한회전,84,1,120
2017,10월,부당한회전,47,0,66
2017,10월,기타,257,1,296
2017,10월,기타,143,2,176
2017,11월,진로양보불이행,1,0,2
2017,11월,진로양보불이행,1,0,1
2017,11월,안전운전불이행,6146,143,8616
2017,11월,안전운전불이행,4664,141,6638
2017,11월,교차로운행방법위반,904,3,1381
2017,11월,교차로운행방법위반,431,1,698
2017,11월,보행자보호의무위반,422,9,429
2017,11월,보행자보호의무위반,295,6,316
2017,11월,차로위반진로변경,227,0,349
2017,11월,차로위반진로변경,154,0,260
2017,11월,직진우회전진행방해,388,2,645
2017,11월,직진우회전진행방해,176,0,263
2017,11월,과속,36,7,57
2017,11월,과속,31,5,56
2017,11월,앞지르기방법위반,4,0,4
2017,11월,앞지르기방법위반,3,0,3
2017,11월,앞지르기금지위반,36,1,54
2017,11월,앞지르기금지위반,4,0,12
2017,11월,중앙선침범,551,9,933
2017,11월,중앙선침범,389,8,638
2017,11월,신호위반,1153,16,1789
2017,11월,신호위반,1006,12,1640
2017,11월,안전거리미확보,1107,4,1837
2017,11월,안전거리미확보,681,0,1167
2017,11월,일시정지위반,33,1,59
2017,11월,일시정지위반,12,0,14
2017,11월,부당한회전,95,4,122
2017,11월,부당한회전,44,0,60
2017,11월,기타,264,4,297
2017,11월,기타,117,3,130
2017,11월,정비불량,1,0,1
2017,11월,정비불량,1,0,1
2017,12월,우선권양보불이행,1,0,2
2017,12월,진로양보불이행,2,0,3
2017,12월,진로양보불이행,1,0,2
2017,12월,안전운전불이행,5595,105,7846
2017,12월,안전운전불이행,4721,135,6902
2017,12월,교차로운행방법위반,732,9,1092
2017,12월,교차로운행방법위반,426,3,684
2017,12월,보행자보호의무위반,420,12,429
2017,12월,보행자보호의무위반,329,10,355
2017,12월,차로위반진로변경,183,0,298
2017,12월,차로위반진로변경,157,0,251
2017,12월,직진우회전진행방해,364,2,605
2017,12월,직진우회전진행방해,162,0,258
2017,12월,철길건널목통과방법,2,0,3
2017,12월,과속,15,3,27
2017,12월,과속,34,14,58
2017,12월,앞지르기방법위반,6,0,11
2017,12월,앞지르기방법위반,3,0,4
2017,12월,앞지르기금지위반,14,0,16
2017,12월,앞지르기금지위반,7,0,16
2017,12월,중앙선침범,481,17,824
2017,12월,중앙선침범,356,16,602
2017,12월,신호위반,1087,10,1715
2017,12월,신호위반,1020,7,1753
2017,12월,안전거리미확보,940,2,1555
2017,12월,안전거리미확보,683,6,1115
2017,12월,일시정지위반,25,0,36
2017,12월,일시정지위반,19,0,27
2017,12월,부당한회전,50,0,61
2017,12월,부당한회전,43,0,55
2017,12월,기타,240,2,300
2017,12월,기타,130,2,138
2017,12월,정비불량,1,0,1
2018,전체,과로,2,0,3
2018,전체,과로,1,0,3
2018,전체,우선권양보불이행,16,0,24
2018,전체,우선권양보불이행,5,0,6
2018,전체,진로양보불이행,36,0,52
2018,전체,진로양보불이행,14,0,32
2018,전체,안전운전불이행,69390,1258,98934
2018,전체,안전운전불이행,52407,1336,74453
2018,전체,교차로운행방법위반,9317,48,14787
2018,전체,교차로운행방법위반,4747,8,7561
2018,전체,보행자보호의무위반,4547,63,4725
2018,전체,보행자보호의무위반,3272,72,3482
2018,전체,차로위반진로변경,2580,9,4045
2018,전체,차로위반진로변경,1659,3,2646
2018,전체,직진우회전진행방해,4282,20,7165
2018,전체,직진우회전진행방해,1983,6,3333
2018,전체,철길건널목통과방법,3,2,6
2018,전체,철길건널목통과방법,1,0,2
2018,전체,긴급차피양의무위반,1,1,0
2018,전체,과속,427,76,817
2018,전체,과속,523,161,795
2018,전체,앞지르기방법위반,73,3,107
2018,전체,앞지르기방법위반,30,2,35
2018,전체,앞지르기금지위반,236,4,351
2018,전체,앞지르기금지위반,74,1,128
2018,전체,중앙선침범,5687,180,9943
2018,전체,중앙선침범,3872,108,6323
2018,전체,신호위반,13137,169,20919
2018,전체,신호위반,11588,125,19293
2018,전체,안전거리미확보,12906,42,22040
2018,전체,안전거리미확보,7547,23,12601
2018,전체,일시정지위반,350,5,617
2018,전체,일시정지위반,150,0,260
2018,전체,부당한회전,926,15,1221
2018,전체,부당한회전,564,3,746
2018,전체,기타,3028,21,3480
2018,전체,기타,1758,15,2080
2018,전체,정비불량,7,2,20
2018,전체,정비불량,2,0,2
2018,1월,과로,1,0,2
2018,1월,우선권양보불이행,1,0,1
2018,1월,진로양보불이행,1,0,1
2018,1월,진로양보불이행,1,0,1
2018,1월,안전운전불이행,5060,103,7165
2018,1월,안전운전불이행,4415,107,6604
2018,1월,교차로운행방법위반,681,4,1068
2018,1월,교차로운행방법위반,397,1,641
2018,1월,보행자보호의무위반,392,7,412
2018,1월,보행자보호의무위반,327,6,347
2018,1월,차로위반진로변경,188,3,300
2018,1월,차로위반진로변경,144,0,222
2018,1월,직진우회전진행방해,316,1,538
2018,1월,직진우회전진행방해,166,0,280
2018,1월,과속,33,5,63
2018,1월,과속,51,24,72
2018,1월,앞지르기방법위반,4,0,5
2018,1월,앞지르기방법위반,1,0,1
2018,1월,앞지르기금지위반,12,0,16
2018,1월,앞지르기금지위반,3,0,5
2018,1월,중앙선침범,432,12,765
2018,1월,중앙선침범,328,4,552
2018,1월,신호위반,1017,12,1599
2018,1월,신호위반,985,9,1594
2018,1월,안전거리미확보,983,1,1586
2018,1월,안전거리미확보,642,0,1066
2018,1월,일시정지위반,13,0,22
2018,1월,일시정지위반,15,0,20
2018,1월,부당한회전,59,1,79
2018,1월,부당한회전,44,0,54
2018,1월,기타,191,0,220
2018,1월,기타,122,4,136
2018,1월,정비불량,1,0,1
2018,2월,진로양보불이행,3,0,5
2018,2월,진로양보불이행,1,0,2
2018,2월,안전운전불이행,4854,81,7053
2018,2월,안전운전불이행,4262,115,6156
2018,2월,교차로운행방법위반,590,1,953
2018,2월,교차로운행방법위반,353,0,574
2018,2월,보행자보호의무위반,361,4,372
2018,2월,보행자보호의무위반,289,4,307
2018,2월,차로위반진로변경,182,2,301
2018,2월,차로위반진로변경,121,0,185
2018,2월,직진우회전진행방해,280,1,502
2018,2월,직진우회전진행방해,151,0,243
2018,2월,철길건널목통과방법,1,1,0
2018,2월,과속,26,3,63
2018,2월,과속,37,8,63
2018,2월,앞지르기방법위반,6,0,11
2018,2월,앞지르기방법위반,3,0,6
2018,2월,앞지르기금지위반,12,0,23
2018,2월,앞지르기금지위반,1,0,1
2018,2월,중앙선침범,435,11,770
2018,2월,중앙선침범,343,16,605
2018,2월,신호위반,961,11,1582
2018,2월,신호위반,943,8,1665
2018,2월,안전거리미확보,933,3,1591
2018,2월,안전거리미확보,624,2,1048
2018,2월,일시정지위반,23,0,42
2018,2월,일시정지위반,8,0,16
2018,2월,부당한회전,56,1,68
2018,2월,부당한회전,35,0,47
2018,2월,기타,189,3,224
2018,2월,기타,124,0,151
2018,2월,정비불량,1,0,1
2018,3월,진로양보불이행,1,0,5
2018,3월,안전운전불이행,5293,91,7326
2018,3월,안전운전불이행,4257,112,5995
2018,3월,교차로운행방법위반,702,2,1097
2018,3월,교차로운행방법위반,366,1,587
2018,3월,보행자보호의무위반,397,7,418
2018,3월,보행자보호의무위반,282,8,300
2018,3월,차로위반진로변경,220,1,348
2018,3월,차로위반진로변경,116,1,182
2018,3월,직진우회전진행방해,313,2,544
2018,3월,직진우회전진행방해,165,0,273
2018,3월,과속,27,6,59
2018,3월,과속,53,17,70
2018,3월,앞지르기방법위반,4,0,5
2018,3월,앞지르기방법위반,3,0,3
2018,3월,앞지르기금지위반,22,0,29
2018,3월,앞지르기금지위반,1,0,3
2018,3월,중앙선침범,452,15,796
2018,3월,중앙선침범,292,8,480
2018,3월,신호위반,984,15,1547
2018,3월,신호위반,946,8,1572
2018,3월,안전거리미확보,978,6,1675
2018,3월,안전거리미확보,608,4,998
2018,3월,일시정지위반,28,1,48
2018,3월,일시정지위반,10,0,21
2018,3월,부당한회전,72,3,93
2018,3월,부당한회전,42,0,56
2018,3월,기타,266,1,330
2018,3월,기타,121,1,139
2018,3월,정비불량,1,0,16
2018,4월,우선권양보불이행,3,0,4
2018,4월,진로양보불이행,1,0,2
2018,4월,진로양보불이행,1,0,1
2018,4월,안전운전불이행,5865,91,8456
2018,4월,안전운전불이행,4419,117,6114
2018,4월,교차로운행방법위반,784,4,1237
2018,4월,교차로운행방법위반,390,2,623
2018,4월,보행자보호의무위반,388,4,396
2018,4월,보행자보호의무위반,260,6,269
2018,4월,차로위반진로변경,215,1,353
2018,4월,차로위반진로변경,143,2,241
2018,4월,직진우회전진행방해,330,3,553
2018,4월,직진우회전진행방해,168,1,311
2018,4월,철길건널목통과방법,1,1,0
2018,4월,과속,49,4,83
2018,4월,과속,35,12,65
2018,4월,앞지르기방법위반,6,1,13
2018,4월,앞지르기방법위반,2,0,2
2018,4월,앞지르기금지위반,27,0,38
2018,4월,앞지르기금지위반,10,0,15
2018,4월,중앙선침범,458,11,853
2018,4월,중앙선침범,303,7,475
2018,4월,신호위반,992,12,1533
2018,4월,신호위반,946,16,1595
2018,4월,안전거리미확보,1055,5,1733
2018,4월,안전거리미확보,570,1,976
2018,4월,일시정지위반,24,1,43
2018,4월,일시정지위반,13,0,24
2018,4월,부당한회전,82,0,117
2018,4월,부당한회전,37,0,54
2018,4월,기타,272,0,306
2018,4월,기타,142,1,157
2018,4월,정비불량,1,0,1
2018,5월,우선권양보불이행,5,0,9
2018,5월,진로양보불이행,4,0,7
2018,5월,진로양보불이행,3,0,12
2018,5월,안전운전불이행,6096,119,8693
2018,5월,안전운전불이행,4353,92,6233
2018,5월,교차로운행방법위반,858,4,1390
2018,5월,교차로운행방법위반,417,1,668
2018,5월,보행자보호의무위반,369,3,396
2018,5월,보행자보호의무위반,232,4,256
2018,5월,차로위반진로변경,257,0,389
2018,5월,차로위반진로변경,144,0,203
2018,5월,직진우회전진행방해,381,3,632
2018,5월,직진우회전진행방해,154,0,258
2018,5월,과속,31,5,56
2018,5월,과속,45,11,74
2018,5월,앞지르기방법위반,7,0,7
2018,5월,앞지르기방법위반,3,0,3
2018,5월,앞지르기금지위반,19,0,31
2018,5월,앞지르기금지위반,7,0,14
2018,5월,중앙선침범,482,20,872
2018,5월,중앙선침범,340,16,568
2018,5월,신호위반,1079,13,1730
2018,5월,신호위반,982,10,1636
2018,5월,안전거리미확보,1147,2,1942
2018,5월,안전거리미확보,581,1,966
2018,5월,일시정지위반,26,0,44
2018,5월,일시정지위반,13,0,24
2018,5월,부당한회전,81,1,109
2018,5월,부당한회전,54,1,75
2018,5월,기타,299,1,336
2018,5월,기타,166,2,200
2018,5월,정비불량,1,0,1
2018,6월,우선권양보불이행,1,0,1
2018,6월,우선권양보불이행,1,0,1
2018,6월,진로양보불이행,3,0,3
2018,6월,진로양보불이행,1,0,3
2018,6월,안전운전불이행,6046,95,8333
2018,6월,안전운전불이행,4156,86,5829
2018,6월,교차로운행방법위반,799,2,1292
2018,6월,교차로운행방법위반,425,1,646
2018,6월,보행자보호의무위반,352,6,363
2018,6월,보행자보호의무위반,229,5,243
2018,6월,차로위반진로변경,240,0,399
2018,6월,차로위반진로변경,139,0,216
2018,6월,직진우회전진행방해,369,1,612
2018,6월,직진우회전진행방해,174,1,286
2018,6월,과속,32,8,67
2018,6월,과속,37,8,71
2018,6월,앞지르기방법위반,7,0,9
2018,6월,앞지르기방법위반,2,0,5
2018,6월,앞지르기금지위반,23,0,36
2018,6월,앞지르기금지위반,8,1,13
2018,6월,중앙선침범,494,19,841
2018,6월,중앙선침범,306,6,467
2018,6월,신호위반,1104,10,1764
2018,6월,신호위반,897,7,1601
2018,6월,안전거리미확보,1041,3,1773
2018,6월,안전거리미확보,598,1,993
2018,6월,일시정지위반,27,1,37
2018,6월,일시정지위반,11,0,16
2018,6월,부당한회전,83,1,107
2018,6월,부당한회전,45,1,56
2018,6월,기타,267,2,300
2018,6월,기타,165,1,191
2018,7월,우선권양보불이행,2,0,4
2018,7월,진로양보불이행,7,0,13
2018,7월,진로양보불이행,1,0,1
2018,7월,안전운전불이행,6113,114,8876
2018,7월,안전운전불이행,4465,110,6313
2018,7월,교차로운행방법위반,853,3,1343
2018,7월,교차로운행방법위반,417,1,665
2018,7월,보행자보호의무위반,358,4,371
2018,7월,보행자보호의무위반,221,5,232
2018,7월,차로위반진로변경,214,0,334
2018,7월,차로위반진로변경,140,0,238
2018,7월,직진우회전진행방해,399,0,648
2018,7월,직진우회전진행방해,189,0,342
2018,7월,과속,36,5,79
2018,7월,과속,41,11,68
2018,7월,앞지르기방법위반,6,1,7
2018,7월,앞지르기방법위반,3,0,3
2018,7월,앞지르기금지위반,18,0,30
2018,7월,앞지르기금지위반,12,0,19
2018,7월,중앙선침범,501,27,869
2018,7월,중앙선침범,318,7,529
2018,7월,신호위반,1125,12,1851
2018,7월,신호위반,869,6,1490
2018,7월,안전거리미확보,1078,1,1862
2018,7월,안전거리미확보,643,1,1075
2018,7월,일시정지위반,42,0,81
2018,7월,일시정지위반,14,0,23
2018,7월,부당한회전,90,2,126
2018,7월,부당한회전,61,1,74
2018,7월,기타,287,2,327
2018,7월,기타,175,2,210
2018,7월,정비불량,1,0,1
2018,8월,우선권양보불이행,1,0,2
2018,8월,진로양보불이행,5,0,8
2018,8월,안전운전불이행,5943,108,8784
2018,8월,안전운전불이행,4426,134,6253
2018,8월,교차로운행방법위반,825,7,1313
2018,8월,교차로운행방법위반,385,0,606
2018,8월,보행자보호의무위반,329,3,341
