시점,월별,요일별,도로종류별,사고건수,사망자수,부상자수
2016,4월,목,시도,843,17,1223
2016,4월,목,군도,71,2,88
2016,4월,목,고속국도,39,2,69
2016,4월,목,기타/불명,158,6,184
2016,4월,금,일반국도,257,7,397
2016,4월,금,지방도,275,9,414
2016,4월,금,특별광역시도,1397,10,1999
2016,4월,금,시도,1120,17,1670
2016,4월,금,군도,96,7,124
2016,4월,금,고속국도,75,5,151
2016,4월,금,기타/불명,246,1,298
2016,4월,토,일반국도,275,14,523
2016,4월,토,지방도,288,7,481
2016,4월,토,특별광역시도,1355,14,2103
2016,4월,토,시도,1117,15,1777
2016,4월,토,군도,115,9,168
2016,4월,토,고속국도,87,1,223
2016,4월,토,기타/불명,223,2,275
2016,5월,일,일반국도,201,4,363
2016,5월,일,지방도,233,8,437
2016,5월,일,특별광역시도,1021,10,1572
2016,5월,일,시도,847,12,1376
2016,5월,일,군도,97,6,166
2016,5월,일,고속국도,62,2,178
2016,5월,일,기타/불명,183,6,227
2016,5월,월,일반국도,246,7,433
2016,5월,월,지방도,250,6,362
2016,5월,월,특별광역시도,1270,13,1708
2016,5월,월,시도,1054,18,1486
2016,5월,월,군도,119,5,171
2016,5월,월,고속국도,58,7,123
2016,5월,월,기타/불명,243,4,281
2016,5월,화,일반국도,233,10,392
2016,5월,화,지방도,225,6,349
2016,5월,화,특별광역시도,1332,15,1891
2016,5월,화,시도,1047,14,1476
2016,5월,화,군도,97,7,126
2016,5월,화,고속국도,57,2,124
2016,5월,화,기타/불명,206,0,231
2016,5월,수,일반국도,179,2,298
2016,5월,수,지방도,239,6,341
2016,5월,수,특별광역시도,1060,9,1434
2016,5월,수,시도,922,9,1314
2016,5월,수,군도,91,4,115
2016,5월,수,고속국도,51,6,100
2016,5월,수,기타/불명,186,3,223
2016,5월,목,일반국도,217,9,366
2016,5월,목,지방도,188,6,282
2016,5월,목,특별광역시도,976,12,1358
2016,5월,목,시도,798,8,1179
2016,5월,목,군도,90,3,131
2016,5월,목,고속국도,52,6,119
2016,5월,목,기타/불명,188,3,235
2016,5월,금,일반국도,181,5,318
2016,5월,금,지방도,203,6,295
2016,5월,금,특별광역시도,1058,12,1476
2016,5월,금,시도,828,9,1263
2016,5월,금,군도,97,5,137
2016,5월,금,고속국도,57,4,137
2016,5월,금,기타/불명,183,7,216
2016,5월,토,일반국도,240,6,500
2016,5월,토,지방도,215,5,361
2016,5월,토,특별광역시도,1022,9,1591
2016,5월,토,시도,818,17,1313
2016,5월,토,군도,89,6,147
2016,5월,토,고속국도,71,4,225
2016,5월,토,기타/불명,174,4,226
2016,6월,일,일반국도,154,2,319
2016,6월,일,지방도,182,6,309
2016,6월,일,특별광역시도,828,12,1320
2016,6월,일,시도,607,8,1022
2016,6월,일,군도,80,1,137
2016,6월,일,고속국도,36,1,87
2016,6월,일,기타/불명,147,1,193
2016,6월,월,일반국도,208,5,349
2016,6월,월,지방도,185,5,284
2016,6월,월,특별광역시도,927,4,1313
2016,6월,월,시도,727,15,1041
2016,6월,월,군도,75,3,112
2016,6월,월,고속국도,46,4,149
2016,6월,월,기타/불명,160,1,190
2016,6월,화,일반국도,171,4,277
2016,6월,화,지방도,189,6,266
2016,6월,화,특별광역시도,925,5,1273
2016,6월,화,시도,801,16,1153
2016,6월,화,군도,79,2,119
2016,6월,화,고속국도,43,6,89
2016,6월,화,기타/불명,174,3,210
2016,6월,수,일반국도,221,10,353
2016,6월,수,지방도,256,6,379
2016,6월,수,특별광역시도,1177,12,1569
2016,6월,수,시도,991,10,1441
2016,6월,수,군도,82,1,119
2016,6월,수,고속국도,40,4,82
2016,6월,수,기타/불명,222,3,260
2016,6월,목,일반국도,230,5,375
2016,6월,목,지방도,233,8,375
2016,6월,목,특별광역시도,1159,10,1588
2016,6월,목,시도,955,17,1375
2016,6월,목,군도,97,7,136
2016,6월,목,고속국도,40,5,85
2016,6월,목,기타/불명,237,4,293
2016,6월,금,일반국도,186,6,283
2016,6월,금,지방도,200,4,310
2016,6월,금,특별광역시도,1041,18,1503
2016,6월,금,시도,890,18,1298
2016,6월,금,군도,79,11,103
2016,6월,금,고속국도,59,1,128
2016,6월,금,기타/불명,202,1,240
2016,6월,토,일반국도,246,7,437
2016,6월,토,지방도,206,8,318
2016,6월,토,특별광역시도,1048,10,1603
2016,6월,토,시도,809,20,1284
2016,6월,토,군도,77,5,120
2016,6월,토,고속국도,62,0,165
2016,6월,토,기타/불명,188,0,234
2016,7월,일,일반국도,212,14,419
2016,7월,일,지방도,207,3,395
2016,7월,일,특별광역시도,978,21,1556
2016,7월,일,시도,765,13,1325
2016,7월,일,군도,70,3,119
2016,7월,일,고속국도,64,6,241
2016,7월,일,기타/불명,166,4,205
2016,7월,월,일반국도,179,10,309
2016,7월,월,지방도,198,11,279
2016,7월,월,특별광역시도,919,9,1305
2016,7월,월,시도,776,4,1108
2016,7월,월,군도,102,2,152
2016,7월,월,고속국도,40,2,71
2016,7월,월,기타/불명,192,3,227
2016,7월,화,일반국도,181,6,318
2016,7월,화,지방도,210,8,314
2016,7월,화,특별광역시도,1012,4,1453
2016,7월,화,시도,766,10,1160
2016,7월,화,군도,90,5,144
2016,7월,화,고속국도,45,1,90
2016,7월,화,기타/불명,156,2,185
2016,7월,수,일반국도,167,7,255
2016,7월,수,지방도,217,6,350
2016,7월,수,특별광역시도,987,10,1375
2016,7월,수,시도,836,15,1199
2016,7월,수,군도,92,4,124
2016,7월,수,고속국도,42,1,76
2016,7월,수,기타/불명,182,4,207
2016,7월,목,일반국도,164,10,248
2016,7월,목,지방도,176,5,289
2016,7월,목,특별광역시도,959,8,1299
2016,7월,목,시도,791,13,1133
2016,7월,목,군도,88,4,132
2016,7월,목,고속국도,46,6,79
2016,7월,목,기타/불명,174,2,210
2016,7월,금,일반국도,288,8,476
2016,7월,금,지방도,286,10,424
2016,7월,금,특별광역시도,1408,17,1976
2016,7월,금,시도,1125,18,1628
2016,7월,금,군도,106,8,152
2016,7월,금,고속국도,84,5,164
2016,7월,금,기타/불명,248,2,309
2016,7월,토,일반국도,279,17,530
2016,7월,토,지방도,266,2,450
2016,7월,토,특별광역시도,1195,9,1821
2016,7월,토,시도,1012,19,1633
2016,7월,토,군도,108,5,179
2016,7월,토,고속국도,85,0,236
2016,7월,토,기타/불명,216,2,257
2016,8월,일,일반국도,156,5,322
2016,8월,일,지방도,161,5,289
2016,8월,일,특별광역시도,733,16,1131
2016,8월,일,시도,612,13,1092
2016,8월,일,군도,66,4,118
2016,8월,일,고속국도,42,0,111
2016,8월,일,기타/불명,169,2,220
2016,8월,월,일반국도,255,12,446
2016,8월,월,지방도,251,10,410
2016,8월,월,특별광역시도,1121,9,1643
2016,8월,월,시도,986,16,1438
2016,8월,월,군도,120,10,172
2016,8월,월,고속국도,67,3,162
2016,8월,월,기타/불명,200,5,258
2016,8월,화,일반국도,235,12,392
2016,8월,화,지방도,286,14,479
2016,8월,화,특별광역시도,1106,13,1608
2016,8월,화,시도,872,15,1283
2016,8월,화,군도,101,7,127
2016,8월,화,고속국도,61,6,158
2016,8월,화,기타/불명,235,2,284
2016,8월,수,일반국도,252,8,397
2016,8월,수,지방도,224,5,334
2016,8월,수,특별광역시도,1215,8,1747
2016,8월,수,시도,1011,8,1457
2016,8월,수,군도,109,0,171
2016,8월,수,고속국도,53,1,129
2016,8월,수,기타/불명,216,4,256
2016,8월,목,일반국도,200,9,344
2016,8월,목,지방도,172,4,270
2016,8월,목,특별광역시도,944,7,1357
2016,8월,목,시도,743,13,1143
2016,8월,목,군도,86,4,117
2016,8월,목,고속국도,37,1,90
2016,8월,목,기타/불명,165,1,203
2016,8월,금,일반국도,219,6,381
2016,8월,금,지방도,194,7,295
2016,8월,금,특별광역시도,1031,10,1473
2016,8월,금,시도,820,12,1210
2016,8월,금,군도,95,6,140
2016,8월,금,고속국도,65,1,119
2016,8월,금,기타/불명,220,2,284
2016,8월,토,일반국도,210,9,428
2016,8월,토,지방도,228,5,393
2016,8월,토,특별광역시도,976,5,1463
2016,8월,토,시도,745,13,1123
2016,8월,토,군도,100,5,167
2016,8월,토,고속국도,53,2,159
2016,8월,토,기타/불명,180,1,224
2016,9월,일,일반국도,139,2,239
2016,9월,일,지방도,151,8,276
2016,9월,일,특별광역시도,756,11,1150
2016,9월,일,시도,592,17,998
2016,9월,일,군도,72,5,125
2016,9월,일,고속국도,30,3,93
2016,9월,일,기타/불명,143,2,183
2016,9월,월,일반국도,181,12,272
2016,9월,월,지방도,210,5,292
2016,9월,월,특별광역시도,1029,13,1428
2016,9월,월,시도,812,18,1169
2016,9월,월,군도,91,5,121
2016,9월,월,고속국도,41,5,65
2016,9월,월,기타/불명,177,1,214
2016,9월,화,일반국도,199,5,334
2016,9월,화,지방도,201,3,303
2016,9월,화,특별광역시도,1060,14,1452
2016,9월,화,시도,824,12,1186
2016,9월,화,군도,101,4,150
2016,9월,화,고속국도,44,3,109
2016,9월,화,기타/불명,179,1,214
2016,9월,수,일반국도,167,9,288
2016,9월,수,지방도,178,8,279
2016,9월,수,특별광역시도,840,11,1167
2016,9월,수,시도,734,11,1042
2016,9월,수,군도,89,5,128
2016,9월,수,고속국도,40,2,87
2016,9월,수,기타/불명,169,0,222
2016,9월,목,일반국도,223,13,430
2016,9월,목,지방도,265,11,467
2016,9월,목,특별광역시도,1142,14,1670
2016,9월,목,시도,863,17,1301
2016,9월,목,군도,94,3,138
2016,9월,목,고속국도,52,3,124
2016,9월,목,기타/불명,218,4,265
2016,9월,금,일반국도,257,11,461
2016,9월,금,지방도,237,4,365
2016,9월,금,특별광역시도,1265,24,1854
2016,9월,금,시도,1058,15,1494
2016,9월,금,군도,97,3,141
2016,9월,금,고속국도,62,3,132
2016,9월,금,기타/불명,225,4,262
2016,9월,토,일반국도,202,6,390
2016,9월,토,지방도,189,7,326
2016,9월,토,특별광역시도,1059,19,1638
2016,9월,토,시도,807,11,1272
2016,9월,토,군도,85,4,119
2016,9월,토,고속국도,42,3,97
2016,9월,토,기타/불명,192,1,229
2016,10월,일,일반국도,236,18,491
2016,10월,일,지방도,233,8,418
2016,10월,일,특별광역시도,1032,19,1654
2016,10월,일,시도,924,15,1534
2016,10월,일,군도,94,4,164
2016,10월,일,고속국도,50,1,115
2016,10월,일,기타/불명,198,3,252
2016,10월,월,일반국도,237,18,366
2016,10월,월,지방도,262,9,397
2016,10월,월,특별광역시도,1180,23,1672
2016,10월,월,시도,1017,14,1446
2016,10월,월,군도,108,7,143
2016,10월,월,고속국도,51,5,129
2016,10월,월,기타/불명,251,3,289
2016,10월,화,일반국도,203,11,312
2016,10월,화,지방도,225,5,349
2016,10월,화,특별광역시도,1037,11,1435
2016,10월,화,시도,830,10,1170
2016,10월,화,군도,102,7,152
2016,10월,화,고속국도,52,3,114
2016,10월,화,기타/불명,181,2,215
2016,10월,수,일반국도,201,10,333
2016,10월,수,지방도,219,4,314
2016,10월,수,특별광역시도,1060,8,1444
2016,10월,수,시도,864,14,1264
2016,10월,수,군도,74,4,104
2016,10월,수,고속국도,53,3,111
2016,10월,수,기타/불명,181,2,217
2016,10월,목,일반국도,199,14,322
2016,10월,목,지방도,196,12,262
2016,10월,목,특별광역시도,1015,13,1444
2016,10월,목,시도,804,13,1176
2016,10월,목,군도,93,5,131
2016,10월,목,고속국도,28,14,62
2016,10월,목,기타/불명,202,2,234
2016,10월,금,일반국도,251,7,408
2016,10월,금,지방도,253,7,360
2016,10월,금,특별광역시도,1111,15,1547
2016,10월,금,시도,954,26,1356
2016,10월,금,군도,84,6,131
2016,10월,금,고속국도,63,3,145
2016,10월,금,기타/불명,213,1,247
2016,10월,토,일반국도,238,10,453
2016,10월,토,지방도,269,9,474
2016,10월,토,특별광역시도,1310,12,1988
2016,10월,토,시도,1067,20,1677
2016,10월,토,군도,98,1,151
2016,10월,토,고속국도,67,4,166
2016,10월,토,기타/불명,248,5,297
2016,11월,일,일반국도,171,8,298
2016,11월,일,지방도,179,6,297
2016,11월,일,특별광역시도,796,15,1233
2016,11월,일,시도,643,11,1120
2016,11월,일,군도,65,6,114
2016,11월,일,고속국도,67,7,236
2016,11월,일,기타/불명,138,2,167
2016,11월,월,일반국도,215,15,331
2016,11월,월,지방도,227,6,344
2016,11월,월,특별광역시도,1038,13,1457
2016,11월,월,시도,815,15,1154
2016,11월,월,군도,101,2,139
2016,11월,월,고속국도,42,1,90
2016,11월,월,기타/불명,187,1,220
2016,11월,화,일반국도,253,14,429
2016,11월,화,지방도,270,7,385
2016,11월,화,특별광역시도,1244,11,1732
2016,11월,화,시도,1022,20,1513
2016,11월,화,군도,126,7,171
2016,11월,화,고속국도,62,3,131
2016,11월,화,기타/불명,185,1,207
2016,11월,수,일반국도,200,7,322
2016,11월,수,지방도,273,5,396
2016,11월,수,특별광역시도,1230,14,1723
2016,11월,수,시도,1106,26,1554
2016,11월,수,군도,100,5,140
2016,11월,수,고속국도,59,8,90
2016,11월,수,기타/불명,231,6,287
2016,11월,목,일반국도,187,9,293
2016,11월,목,지방도,243,6,358
2016,11월,목,특별광역시도,973,11,1338
2016,11월,목,시도,891,17,1294
2016,11월,목,군도,86,3,128
2016,11월,목,고속국도,49,1,103
2016,11월,목,기타/불명,170,4,203
2016,11월,금,일반국도,202,8,344
2016,11월,금,지방도,214,12,290
2016,11월,금,특별광역시도,1166,10,1621
2016,11월,금,시도,949,10,1438
2016,11월,금,군도,110,3,164
2016,11월,금,고속국도,45,3,83
2016,11월,금,기타/불명,189,2,238
2016,11월,토,일반국도,222,14,415
2016,11월,토,지방도,247,6,416
2016,11월,토,특별광역시도,1056,25,1603
2016,11월,토,시도,849,15,1354
2016,11월,토,군도,95,5,146
2016,11월,토,고속국도,83,5,220
2016,11월,토,기타/불명,163,5,191
2016,12월,일,일반국도,132,8,272
2016,12월,일,지방도,142,9,254
2016,12월,일,특별광역시도,742,7,1189
2016,12월,일,시도,552,13,877
2016,12월,일,군도,59,6,84
2016,12월,일,고속국도,42,1,134
2016,12월,일,기타/불명,83,0,95
2016,12월,월,일반국도,178,5,301
2016,12월,월,지방도,198,6,300
2016,12월,월,특별광역시도,936,11,1315
2016,12월,월,시도,736,15,1065
2016,12월,월,군도,74,4,107
2016,12월,월,고속국도,37,2,65
2016,12월,월,기타/불명,156,4,178
2016,12월,화,일반국도,170,12,271
2016,12월,화,지방도,209,3,342
2016,12월,화,특별광역시도,912,8,1271
2016,12월,화,시도,764,15,1099
2016,12월,화,군도,64,3,96
2016,12월,화,고속국도,57,4,109
2016,12월,화,기타/불명,160,1,187
2016,12월,수,일반국도,197,9,328
2016,12월,수,지방도,202,6,328
2016,12월,수,특별광역시도,1022,10,1436
2016,12월,수,시도,831,18,1150
2016,12월,수,군도,74,2,100
2016,12월,수,고속국도,43,2,94
2016,12월,수,기타/불명,166,1,194
2016,12월,목,일반국도,244,12,377
2016,12월,목,지방도,276,14,432
2016,12월,목,특별광역시도,1366,19,1995
2016,12월,목,시도,1128,15,1697
2016,12월,목,군도,110,2,169
2016,12월,목,고속국도,50,4,92
2016,12월,목,기타/불명,208,2,253
2016,12월,금,일반국도,244,12,396
2016,12월,금,지방도,284,10,458
2016,12월,금,특별광역시도,1389,27,1930
2016,12월,금,시도,1187,27,1709
2016,12월,금,군도,96,6,135
2016,12월,금,고속국도,59,7,144
2016,12월,금,기타/불명,217,2,261
2016,12월,토,일반국도,242,14,459
2016,12월,토,지방도,262,12,426
2016,12월,토,특별광역시도,1240,12,1928
2016,12월,토,시도,995,17,1583
2016,12월,토,군도,94,3,133
2016,12월,토,고속국도,64,5,155
2016,12월,토,기타/불명,176,1,219
2017,전체,일,일반국도,2139,96,4030
2017,전체,일,지방도,1968,77,3234
2017,전체,일,특별광역시도,10231,130,16174
2017,전체,일,시도,8603,140,13885
2017,전체,일,군도,961,28,1486
2017,전체,일,고속국도,597,35,1695
2017,전체,일,기타/불명,880,17,1218
2017,전체,월,일반국도,2498,101,4132
2017,전체,월,지방도,2355,88,3521
2017,전체,월,특별광역시도,12561,144,17560
2017,전체,월,시도,10719,190,15552
2017,전체,월,군도,1194,40,1689
2017,전체,월,고속국도,506,37,1049
2017,전체,월,기타/불명,1114,19,1404
2017,전체,화,일반국도,2457,116,3949
2017,전체,화,지방도,2457,86,3686
2017,전체,화,특별광역시도,12345,147,17166
2017,전체,화,시도,10571,176,15293
2017,전체,화,군도,1224,43,1703
2017,전체,화,고속국도,488,33,1133
2017,전체,화,기타/불명,989,25,1253
2017,전체,수,일반국도,2503,85,4020
2017,전체,수,지방도,2538,91,3829
2017,전체,수,특별광역시도,13032,139,18148
2017,전체,수,시도,10905,171,15793
2017,전체,수,군도,1207,42,1741
2017,전체,수,고속국도,560,40,1131
2017,전체,수,기타/불명,953,13,1291
2017,전체,목,일반국도,2536,108,4148
2017,전체,목,지방도,2409,71,3671
2017,전체,목,특별광역시도,12877,133,17616
2017,전체,목,시도,10773,170,15516
2017,전체,목,군도,1267,43,1796
2017,전체,목,고속국도,535,44,1066
2017,전체,목,기타/불명,1060,32,1338
2017,전체,금,일반국도,2826,102,4652
2017,전체,금,지방도,2650,81,3976
2017,전체,금,특별광역시도,13895,147,19366
2017,전체,금,시도,11861,183,17159
2017,전체,금,군도,1327,49,1856
2017,전체,금,고속국도,666,33,1492
2017,전체,금,기타/불명,1087,23,1350
2017,전체,토,일반국도,2560,114,4697
2017,전체,토,지방도,2395,77,3975
2017,전체,토,특별광역시도,13290,142,20054
2017,전체,토,시도,10649,180,16779
2017,전체,토,군도,1245,56,1909
2017,전체,토,고속국도,794,26,2212
2017,전체,토,기타/불명,1078,22,1436
2017,1월,일,일반국도,148,8,300
2017,1월,일,지방도,198,8,324
2017,1월,일,특별광역시도,875,12,1430
2017,1월,일,시도,726,18,1258
2017,1월,일,군도,80,2,119
2017,1월,일,고속국도,66,7,183
2017,1월,일,기타/불명,44,0,49
2017,1월,월,일반국도,209,10,391
2017,1월,월,지방도,231,10,343
2017,1월,월,특별광역시도,1166,17,1680
2017,1월,월,시도,915,16,1435
2017,1월,월,군도,91,6,116
2017,1월,월,고속국도,50,3,103
2017,1월,월,기타/불명,47,0,55
2017,1월,화,일반국도,215,10,343
2017,1월,화,지방도,253,13,353
2017,1월,화,특별광역시도,1229,10,1737
2017,1월,화,시도,1004,18,1449
2017,1월,화,군도,106,3,151
2017,1월,화,고속국도,47,1,84
2017,1월,화,기타/불명,47,3,54
2017,1월,수,일반국도,171,3,267
2017,1월,수,지방도,213,6,323
2017,1월,수,특별광역시도,1038,15,1469
2017,1월,수,시도,911,13,1308
2017,1월,수,군도,97,5,136
2017,1월,수,고속국도,40,4,82
2017,1월,수,기타/불명,30,0,37
2017,1월,목,일반국도,171,9,303
2017,1월,목,지방도,194,7,276
2017,1월,목,특별광역시도,1060,8,1526
2017,1월,목,시도,853,19,1234
2017,1월,목,군도,96,2,142
2017,1월,목,고속국도,54,4,93
2017,1월,목,기타/불명,47,0,59
2017,1월,금,일반국도,197,9,349
2017,1월,금,지방도,188,4,306
2017,1월,금,특별광역시도,897,14,1353
2017,1월,금,시도,782,16,1158
2017,1월,금,군도,95,3,146
2017,1월,금,고속국도,46,3,109
2017,1월,금,기타/불명,34,2,43
2017,1월,토,일반국도,177,9,352
2017,1월,토,지방도,160,4,263
2017,1월,토,특별광역시도,871,7,1410
2017,1월,토,시도,666,10,1112
2017,1월,토,군도,69,1,127
2017,1월,토,고속국도,45,1,129
2017,1월,토,기타/불명,21,0,30
2017,2월,일,일반국도,148,5,261
2017,2월,일,지방도,137,6,228
2017,2월,일,특별광역시도,757,14,1181
2017,2월,일,시도,558,8,903
2017,2월,일,군도,39,0,66
2017,2월,일,고속국도,42,1,110
2017,2월,일,기타/불명,24,0,33
2017,2월,월,일반국도,176,8,278
2017,2월,월,지방도,184,5,266
2017,2월,월,특별광역시도,923,9,1329
2017,2월,월,시도,710,9,1035
2017,2월,월,군도,77,3,104
2017,2월,월,고속국도,31,2,54
2017,2월,월,기타/불명,35,1,45
2017,2월,화,일반국도,176,9,268
2017,2월,화,지방도,184,7,275
2017,2월,화,특별광역시도,918,12,1313
2017,2월,화,시도,734,15,1094
2017,2월,화,군도,73,1,104
2017,2월,화,고속국도,32,4,109
2017,2월,화,기타/불명,26,0,30
2017,2월,수,일반국도,177,7,277
2017,2월,수,지방도,186,6,303
2017,2월,수,특별광역시도,927,7,1289
2017,2월,수,시도,701,9,1044
2017,2월,수,군도,78,2,116
2017,2월,수,고속국도,38,5,97
2017,2월,수,기타/불명,24,0,29
2017,2월,목,일반국도,184,7,285
2017,2월,목,지방도,160,5,241
2017,2월,목,특별광역시도,928,10,1264
2017,2월,목,시도,734,15,1061
2017,2월,목,군도,78,2,108
2017,2월,목,고속국도,42,3,86
2017,2월,목,기타/불명,31,1,38
2017,2월,금,일반국도,165,6,265
2017,2월,금,지방도,192,9,305
2017,2월,금,특별광역시도,996,8,1399
2017,2월,금,시도,821,13,1189
2017,2월,금,군도,86,2,130
2017,2월,금,고속국도,51,4,103
2017,2월,금,기타/불명,29,1,32
2017,2월,토,일반국도,180,11,308
2017,2월,토,지방도,144,1,237
2017,2월,토,특별광역시도,1036,11,1629
2017,2월,토,시도,698,12,1097
2017,2월,토,군도,73,3,114
2017,2월,토,고속국도,61,0,156
2017,2월,토,기타/불명,28,1,35
2017,3월,일,일반국도,155,9,283
2017,3월,일,지방도,134,6,211
2017,3월,일,특별광역시도,757,6,1166
2017,3월,일,시도,616,12,936
2017,3월,일,군도,53,0,80
2017,3월,일,고속국도,37,1,78
2017,3월,일,기타/불명,31,0,41
2017,3월,월,일반국도,188,8,321
2017,3월,월,지방도,168,5,229
2017,3월,월,특별광역시도,924,9,1243
2017,3월,월,시도,737,10,1057
2017,3월,월,군도,88,6,125
2017,3월,월,고속국도,22,1,36
2017,3월,월,기타/불명,35,0,43
2017,3월,화,일반국도,184,7,283
2017,3월,화,지방도,166,4,246
2017,3월,화,특별광역시도,917,12,1310
2017,3월,화,시도,771,12,1071
2017,3월,화,군도,72,2,104
2017,3월,화,고속국도,35,1,67
2017,3월,화,기타/불명,38,0,45
2017,3월,수,일반국도,207,8,315
2017,3월,수,지방도,215,6,327
2017,3월,수,특별광역시도,1187,15,1687
2017,3월,수,시도,940,14,1299
2017,3월,수,군도,99,4,145
2017,3월,수,고속국도,44,3,83
2017,3월,수,기타/불명,48,0,76
2017,3월,목,일반국도,221,8,353
2017,3월,목,지방도,220,6,328
2017,3월,목,특별광역시도,1154,13,1536
2017,3월,목,시도,989,13,1469
2017,3월,목,군도,111,5,145
2017,3월,목,고속국도,38,4,70
2017,3월,목,기타/불명,53,0,62
2017,3월,금,일반국도,260,6,405
2017,3월,금,지방도,216,6,308
2017,3월,금,특별광역시도,1315,11,1822
2017,3월,금,시도,1102,13,1578
2017,3월,금,군도,99,2,140
2017,3월,금,고속국도,64,4,151
2017,3월,금,기타/불명,57,1,80
2017,3월,토,일반국도,189,11,371
2017,3월,토,지방도,167,2,273
2017,3월,토,특별광역시도,999,9,1562
2017,3월,토,시도,757,14,1175
2017,3월,토,군도,82,3,121
2017,3월,토,고속국도,58,3,151
2017,3월,토,기타/불명,28,0,39
2017,4월,일,일반국도,225,11,377
2017,4월,일,지방도,205,8,330
2017,4월,일,특별광역시도,972,10,1586
2017,4월,일,시도,795,13,1283
2017,4월,일,군도,97,3,161
2017,4월,일,고속국도,70,1,265
2017,4월,일,기타/불명,103,1,133
2017,4월,월,일반국도,174,6,294
2017,4월,월,지방도,182,4,293
2017,4월,월,특별광역시도,936,6,1284
2017,4월,월,시도,872,20,1237
2017,4월,월,군도,96,3,133
2017,4월,월,고속국도,44,2,84
2017,4월,월,기타/불명,95,0,125
2017,4월,화,일반국도,190,7,309
2017,4월,화,지방도,179,2,285
2017,4월,화,특별광역시도,941,6,1268
2017,4월,화,시도,763,14,1117
2017,4월,화,군도,87,1,119
2017,4월,화,고속국도,36,2,121
2017,4월,화,기타/불명,82,0,118
2017,4월,수,일반국도,190,10,310
2017,4월,수,지방도,211,6,312
2017,4월,수,특별광역시도,1072,13,1419
2017,4월,수,시도,873,8,1248
2017,4월,수,군도,86,1,133
2017,4월,수,고속국도,45,3,74
2017,4월,수,기타/불명,101,0,172
2017,4월,목,일반국도,172,5,279
2017,4월,목,지방도,185,6,248
2017,4월,목,특별광역시도,945,10,1294
2017,4월,목,시도,805,7,1174
2017,4월,목,군도,95,6,134
2017,4월,목,고속국도,37,3,71
2017,4월,목,기타/불명,90,2,126
2017,4월,금,일반국도,182,7,270
2017,4월,금,지방도,189,2,286
2017,4월,금,특별광역시도,1003,10,1362
2017,4월,금,시도,899,12,1269
2017,4월,금,군도,86,5,126
2017,4월,금,고속국도,43,2,147
2017,4월,금,기타/불명,114,3,136
2017,4월,토,일반국도,245,11,431
2017,4월,토,지방도,228,5,408
2017,4월,토,특별광역시도,1257,12,1867
2017,4월,토,시도,1071,18,1699
2017,4월,토,군도,134,5,193
2017,4월,토,고속국도,74,1,216
2017,4월,토,기타/불명,141,0,204
2017,5월,일,일반국도,154,7,286
2017,5월,일,지방도,150,5,224
2017,5월,일,특별광역시도,809,9,1258
2017,5월,일,시도,646,8,1057
2017,5월,일,군도,77,4,103
2017,5월,일,고속국도,45,1,146
2017,5월,일,기타/불명,103,1,136
2017,5월,월,일반국도,239,9,415
2017,5월,월,지방도,223,7,331
2017,5월,월,특별광역시도,1242,17,1685
2017,5월,월,시도,1050,17,1475
2017,5월,월,군도,123,4,168
2017,5월,월,고속국도,35,4,87
2017,5월,월,기타/불명,152,3,175
2017,5월,화,일반국도,237,13,374
2017,5월,화,지방도,230,5,340
2017,5월,화,특별광역시도,1187,11,1621
2017,5월,화,시도,1012,18,1405
2017,5월,화,군도,116,6,164
2017,5월,화,고속국도,41,2,84
2017,5월,화,기타/불명,149,4,177
2017,5월,수,일반국도,235,9,426
2017,5월,수,지방도,221,5,328
2017,5월,수,특별광역시도,1142,12,1590
2017,5월,수,시도,973,17,1395
2017,5월,수,군도,133,6,183
2017,5월,수,고속국도,56,2,117
2017,5월,수,기타/불명,128,1,182
2017,5월,목,일반국도,172,8,260
2017,5월,목,지방도,199,4,303
2017,5월,목,특별광역시도,1033,15,1346
2017,5월,목,시도,811,12,1185
2017,5월,목,군도,126,7,170
2017,5월,목,고속국도,40,7,93
2017,5월,목,기타/불명,113,4,137
2017,5월,금,일반국도,243,13,416
2017,5월,금,지방도,193,8,307
2017,5월,금,특별광역시도,1024,7,1479
2017,5월,금,시도,887,16,1320
2017,5월,금,군도,110,5,155
2017,5월,금,고속국도,41,0,95
2017,5월,금,기타/불명,113,2,144
2017,5월,토,일반국도,203,11,364
2017,5월,토,지방도,199,8,327
2017,5월,토,특별광역시도,999,12,1466
2017,5월,토,시도,815,10,1357
2017,5월,토,군도,114,6,177
2017,5월,토,고속국도,49,3,99
2017,5월,토,기타/불명,110,1,136
2017,6월,일,일반국도,182,7,337
2017,6월,일,지방도,132,11,207
2017,6월,일,특별광역시도,779,7,1203
2017,6월,일,시도,650,6,1040
2017,6월,일,군도,89,1,135
2017,6월,일,고속국도,46,1,101
2017,6월,일,기타/불명,72,2,111
2017,6월,월,일반국도,190,8,305
2017,6월,월,지방도,177,6,273
2017,6월,월,특별광역시도,967,9,1294
2017,6월,월,시도,882,14,1270
2017,6월,월,군도,99,0,158
2017,6월,월,고속국도,47,4,75
2017,6월,월,기타/불명,106,3,124
2017,6월,화,일반국도,169,2,276
2017,6월,화,지방도,207,8,326
2017,6월,화,특별광역시도,928,8,1339
2017,6월,화,시도,883,18,1323
2017,6월,화,군도,83,3,126
2017,6월,화,고속국도,42,3,86
2017,6월,화,기타/불명,89,3,102
2017,6월,수,일반국도,166,3,227
2017,6월,수,지방도,188,9,271
